Random Forest reduction| Parameters: Number of features = 10; Random state = 1; Max depth = 10,XG Boost Regression | Parameters: alpha=10;colsample_bytree=0.8;learning_rate=0.1;max_depth=5;n_estimators=10;objective=reg:squarederror;,0.49,0.259
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
Random Forest reduction| Parameters: Number of features = 10; Random state = 1; Max depth = 10,PCA Regression | Parameters: default,4.106912720871793e+22,-6.214879191626496e+22
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
PCA| Parameters: Number of components = 38,Decision Tree Regression | Parameters: random_state=0;,1.377,-1.084
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
PCA| Parameters: Number of components = 38,Multiple Linear Regression | Parameters: default,0.744,-0.126
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
PCA| Parameters: Number of components = 38,Random Forest Regression | Parameters: n_estimators=64;random_state=2;,0.714,-0.08
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
PCA| Parameters: Number of components = 38,Elastic Regression | Parameters: alpha=0.001;max_iter=10000;,0.726,-0.099
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
PCA| Parameters: Number of components = 38,XG Boost Regression | Parameters: alpha=10;colsample_bytree=0.8;learning_rate=0.1;max_depth=5;n_estimators=10;objective=reg:squarederror;,0.635,0.039
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
PCA| Parameters: Number of components = 38,PCA Regression | Parameters: default,0.744,-0.126
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
PCA| Parameters: Number of components = 77,Decision Tree Regression | Parameters: random_state=0;,1.356,-1.051
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
PCA| Parameters: Number of components = 77,Multiple Linear Regression | Parameters: default,0.851,-0.288
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
PCA| Parameters: Number of components = 77,Random Forest Regression | Parameters: n_estimators=64;random_state=2;,0.787,-0.191
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
PCA| Parameters: Number of components = 77,Elastic Regression | Parameters: alpha=0.001;max_iter=10000;,0.802,-0.214
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
PCA| Parameters: Number of components = 77,XG Boost Regression | Parameters: alpha=10;colsample_bytree=0.8;learning_rate=0.1;max_depth=5;n_estimators=10;objective=reg:squarederror;,0.689,-0.043
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
PCA| Parameters: Number of components = 77,PCA Regression | Parameters: default,20122.112,-30449.244
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
PCA| Parameters: Number of components = 116,Decision Tree Regression | Parameters: random_state=5;,1.969,-1.979
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
PCA| Parameters: Number of components = 116,Multiple Linear Regression | Parameters: default,0.992,-0.502
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
PCA| Parameters: Number of components = 116,Random Forest Regression | Parameters: n_estimators=64;random_state=2;,1.229,-0.861
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
PCA| Parameters: Number of components = 116,Elastic Regression | Parameters: alpha=0.001;max_iter=10000;,0.907,-0.372
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
PCA| Parameters: Number of components = 116,XG Boost Regression | Parameters: alpha=10;colsample_bytree=0.8;learning_rate=0.1;max_depth=5;n_estimators=10;objective=reg:squarederror;,0.711,-0.076
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
PCA| Parameters: Number of components = 116,PCA Regression | Parameters: default,0.992,-0.501
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
Factor Analysis| Parameters: Number of components = 38,Decision Tree Regression | Parameters: random_state=10;,2.061,-2.118
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
Factor Analysis| Parameters: Number of components = 38,Multiple Linear Regression | Parameters: default,1.151,-0.741
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
Factor Analysis| Parameters: Number of components = 38,Random Forest Regression | Parameters: n_estimators=64;random_state=5;,0.742,-0.122
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
Factor Analysis| Parameters: Number of components = 38,Elastic Regression | Parameters: alpha=0.001;max_iter=10000;,1.128,-0.708
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
Factor Analysis| Parameters: Number of components = 38,XG Boost Regression | Parameters: alpha=10;colsample_bytree=0.8;learning_rate=0.1;max_depth=5;n_estimators=10;objective=reg:squarederror;,0.754,-0.14
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
Factor Analysis| Parameters: Number of components = 38,PCA Regression | Parameters: default,1.15,-0.74
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
Factor Analysis| Parameters: Number of components = 77,Decision Tree Regression | Parameters: random_state=1;,4.418,-5.686
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
Factor Analysis| Parameters: Number of components = 77,Multiple Linear Regression | Parameters: default,145.371,-218.987
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
Factor Analysis| Parameters: Number of components = 77,Random Forest Regression | Parameters: n_estimators=64;random_state=0;,2.613,-2.954
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
Factor Analysis| Parameters: Number of components = 77,Elastic Regression | Parameters: alpha=0.001;max_iter=10000;,72.609,-108.878
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
Factor Analysis| Parameters: Number of components = 77,XG Boost Regression | Parameters: alpha=10;colsample_bytree=0.8;learning_rate=0.1;max_depth=5;n_estimators=10;objective=reg:squarederror;,0.832,-0.259
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
Factor Analysis| Parameters: Number of components = 77,PCA Regression | Parameters: default,145.371,-218.987
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
Factor Analysis| Parameters: Number of components = 116,Decision Tree Regression | Parameters: random_state=0;,1.061,-0.606
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
Factor Analysis| Parameters: Number of components = 116,Multiple Linear Regression | Parameters: default,0.843,-0.275
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
Factor Analysis| Parameters: Number of components = 116,Random Forest Regression | Parameters: n_estimators=64;random_state=0;,0.726,-0.099
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
Factor Analysis| Parameters: Number of components = 116,Elastic Regression | Parameters: alpha=0.001;max_iter=10000;,0.837,-0.266
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
Factor Analysis| Parameters: Number of components = 116,XG Boost Regression | Parameters: alpha=10;colsample_bytree=0.8;learning_rate=0.1;max_depth=5;n_estimators=10;objective=reg:squarederror;,0.754,-0.142
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
Factor Analysis| Parameters: Number of components = 116,PCA Regression | Parameters: default,0.842,-0.275
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
Original data set,Decision Tree Regression | Parameters: random_state=0;,0.031,0.953
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
Original data set,Multiple Linear Regression | Parameters: default,0.033,0.95
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
Original data set,Random Forest Regression | Parameters: n_estimators=64;random_state=0;,0.009,0.987
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
Original data set,Elastic Regression | Parameters: alpha=0.001;max_iter=10000;,0.049,0.926
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
Original data set,XG Boost Regression | Parameters: alpha=10;colsample_bytree=0.8;learning_rate=0.1;max_depth=5;n_estimators=10;objective=reg:squarederror;,0.354,0.464
""
Dimension reduction + parameters,Prediction model + parameters,MSE,R2
Original data set,PCA Regression | Parameters: default,0.033,0.95
""
